idWeeks;datStart;datEnd;nYear;nMonth;nCalendarWeek
1200;2020-12-28;2021-01-03;2020;12;53
1201;2021-01-04;2021-01-10;2021;1;2
1202;2021-01-11;2021-01-17;2021;1;3
1203;2021-01-18;2021-01-24;2021;1;4
1204;2021-01-25;2021-01-31;2021;1;5
1205;2021-02-01;2021-02-07;2021;2;6
1206;2021-02-08;2021-02-14;2021;2;7
1207;2021-02-15;2021-02-21;2021;2;8
1208;2021-02-22;2021-02-28;2021;2;9
1209;2021-03-01;2021-03-07;2021;3;10
1210;2021-03-08;2021-03-14;2021;3;11
1211;2021-03-15;2021-03-21;2021;3;12
1212;2021-03-22;2021-03-28;2021;3;13
1213;2021-03-29;2021-04-04;2021;3;14
1214;2021-04-05;2021-04-11;2021;4;15
1215;2021-04-12;2021-04-18;2021;4;16
1216;2021-04-19;2021-04-25;2021;4;17
1217;2021-04-26;2021-05-02;2021;4;18
1218;2021-05-03;2021-05-09;2021;5;19
1219;2021-05-10;2021-05-16;2021;5;20
1220;2021-05-17;2021-05-23;2021;5;21
1221;2021-05-24;2021-05-30;2021;5;22
1222;2021-05-31;2021-06-06;2021;5;23
1223;2021-06-07;2021-06-13;2021;6;24
1224;2021-06-14;2021-06-20;2021;6;25
1225;2021-06-21;2021-06-27;2021;6;26
1226;2021-06-28;2021-07-04;2021;6;27
1227;2021-07-05;2021-07-11;2021;7;28
1228;2021-07-12;2021-07-18;2021;7;29
1229;2021-07-19;2021-07-25;2021;7;30
1230;2021-07-26;2021-08-01;2021;7;31
1231;2021-08-02;2021-08-08;2021;8;32
1232;2021-08-09;2021-08-15;2021;8;33
1233;2021-08-16;2021-08-22;2021;8;34
1234;2021-08-23;2021-08-29;2021;8;35
1235;2021-08-30;2021-09-05;2021;8;36
1236;2021-09-06;2021-09-12;2021;9;37
1237;2021-09-13;2021-09-19;2021;9;38
1238;2021-09-20;2021-09-26;2021;9;39
1239;2021-09-27;2021-10-03;2021;9;40
1240;2021-10-04;2021-10-10;2021;10;41
1241;2021-10-11;2021-10-17;2021;10;42
1242;2021-10-18;2021-10-24;2021;10;43
1243;2021-10-25;2021-10-31;2021;10;44
1244;2021-11-01;2021-11-07;2021;11;45
1245;2021-11-08;2021-11-14;2021;11;46
1246;2021-11-15;2021-11-21;2021;11;47
1247;2021-11-22;2021-11-28;2021;11;48
1248;2021-11-29;2021-12-05;2021;11;49
1249;2021-12-06;2021-12-12;2021;12;50
1250;2021-12-13;2021-12-19;2021;12;51
1251;2021-12-20;2021-12-26;2021;12;52
1252;2021-12-27;2022-01-02;2021;12;53
1253;2022-01-03;2022-01-09;2022;1;2
1254;2022-01-10;2022-01-16;2022;1;3
1255;2022-01-17;2022-01-23;2022;1;4
1256;2022-01-24;2022-01-30;2022;1;5
1257;2022-01-31;2022-02-06;2022;1;6
1258;2022-02-07;2022-02-13;2022;2;7
1259;2022-02-14;2022-02-20;2022;2;8
1260;2022-02-21;2022-02-27;2022;2;9
1261;2022-02-28;2022-03-06;2022;2;10
1262;2022-03-07;2022-03-13;2022;3;11
1263;2022-03-14;2022-03-20;2022;3;12
1264;2022-03-21;2022-03-27;2022;3;13
1265;2022-03-28;2022-04-03;2022;3;14
1266;2022-04-04;2022-04-10;2022;4;15
1267;2022-04-11;2022-04-17;2022;4;16
1268;2022-04-18;2022-04-24;2022;4;17
1269;2022-04-25;2022-05-01;2022;4;18
1270;2022-05-02;2022-05-08;2022;5;19
1271;2022-05-09;2022-05-15;2022;5;20
1272;2022-05-16;2022-05-22;2022;5;21
1273;2022-05-23;2022-05-29;2022;5;22
1274;2022-05-30;2022-06-05;2022;5;23
1275;2022-06-06;2022-06-12;2022;6;24
1276;2022-06-13;2022-06-19;2022;6;25
1277;2022-06-20;2022-06-26;2022;6;26
1278;2022-06-27;2022-07-03;2022;6;27
1279;2022-07-04;2022-07-10;2022;7;28
1280;2022-07-11;2022-07-17;2022;7;29
1281;2022-07-18;2022-07-24;2022;7;30
1282;2022-07-25;2022-07-31;2022;7;31
1283;2022-08-01;2022-08-07;2022;8;32
1284;2022-08-08;2022-08-14;2022;8;33
1285;2022-08-15;2022-08-21;2022;8;34
1286;2022-08-22;2022-08-28;2022;8;35
1287;2022-08-29;2022-09-04;2022;8;36
1288;2022-09-05;2022-09-11;2022;9;37
1289;2022-09-12;2022-09-18;2022;9;38
1290;2022-09-19;2022-09-25;2022;9;39
1291;2022-09-26;2022-10-02;2022;9;40
1292;2022-10-03;2022-10-09;2022;10;41
1293;2022-10-10;2022-10-16;2022;10;42
1294;2022-10-17;2022-10-23;2022;10;43
1295;2022-10-24;2022-10-30;2022;10;44
1296;2022-10-31;2022-11-06;2022;10;45
1297;2022-11-07;2022-11-13;2022;11;46
1298;2022-11-14;2022-11-20;2022;11;47
1299;2022-11-21;2022-11-27;2022;11;48
1300;2022-11-28;2022-12-04;2022;11;49
1301;2022-12-05;2022-12-11;2022;12;50
1302;2022-12-12;2022-12-18;2022;12;51
1303;2022-12-19;2022-12-25;2022;12;52
1304;2022-12-26;2023-01-01;2022;12;53
1305;2023-01-02;2023-01-08;2023;1;1
1306;2023-01-09;2023-01-15;2023;1;2
1307;2023-01-16;2023-01-22;2023;1;3
1308;2023-01-23;2023-01-29;2023;1;4
1309;2023-01-30;2023-02-05;2023;1;5
1310;2023-02-06;2023-02-12;2023;2;6
1311;2023-02-13;2023-02-19;2023;2;7
1312;2023-02-20;2023-02-26;2023;2;8
1313;2023-02-27;2023-03-05;2023;2;9
1314;2023-03-06;2023-03-12;2023;3;10
1315;2023-03-13;2023-03-19;2023;3;11
1316;2023-03-20;2023-03-26;2023;3;12
1317;2023-03-27;2023-04-02;2023;3;13
1318;2023-04-03;2023-04-09;2023;4;14
1319;2023-04-10;2023-04-16;2023;4;15
1320;2023-04-17;2023-04-23;2023;4;16
1321;2023-04-24;2023-04-30;2023;4;17
1322;2023-05-01;2023-05-07;2023;5;18
1323;2023-05-08;2023-05-14;2023;5;19
1324;2023-05-15;2023-05-21;2023;5;20
1325;2023-05-22;2023-05-28;2023;5;21
1326;2023-05-29;2023-06-04;2023;5;22
1327;2023-06-05;2023-06-11;2023;6;23
1328;2023-06-12;2023-06-18;2023;6;24
1329;2023-06-19;2023-06-25;2023;6;25
1330;2023-06-26;2023-07-02;2023;6;26
1331;2023-07-03;2023-07-09;2023;7;27
1332;2023-07-10;2023-07-16;2023;7;28
1333;2023-07-17;2023-07-23;2023;7;29
1334;2023-07-24;2023-07-30;2023;7;30
1335;2023-07-31;2023-08-06;2023;7;31
1336;2023-08-07;2023-08-13;2023;8;32
1337;2023-08-14;2023-08-20;2023;8;33
1338;2023-08-21;2023-08-27;2023;8;34
1339;2023-08-28;2023-09-03;2023;8;35
1340;2023-09-04;2023-09-10;2023;9;36
1341;2023-09-11;2023-09-17;2023;9;37
1342;2023-09-18;2023-09-24;2023;9;38
1343;2023-09-25;2023-10-01;2023;9;39
1344;2023-10-02;2023-10-08;2023;10;40
1345;2023-10-09;2023-10-15;2023;10;41
1346;2023-10-16;2023-10-22;2023;10;42
1347;2023-10-23;2023-10-29;2023;10;43
1348;2023-10-30;2023-11-05;2023;10;44
1349;2023-11-06;2023-11-12;2023;11;45
1350;2023-11-13;2023-11-19;2023;11;46
1351;2023-11-20;2023-11-26;2023;11;47
1352;2023-11-27;2023-12-03;2023;11;48
1353;2023-12-04;2023-12-10;2023;12;49
1354;2023-12-11;2023-12-17;2023;12;50
1355;2023-12-18;2023-12-24;2023;12;51
1356;2023-12-25;2023-12-31;2023;12;52
1357;2024-01-01;2024-01-07;2024;1;1
1358;2024-01-08;2024-01-14;2024;1;2
1359;2024-01-15;2024-01-21;2024;1;3
1360;2024-01-22;2024-01-28;2024;1;4
1361;2024-01-29;2024-02-04;2024;1;5
1362;2024-02-05;2024-02-11;2024;2;6
1363;2024-02-12;2024-02-18;2024;2;7
1364;2024-02-19;2024-02-25;2024;2;8
1365;2024-02-26;2024-03-03;2024;2;9
1366;2024-03-04;2024-03-10;2024;3;10
1367;2024-03-11;2024-03-17;2024;3;11
1368;2024-03-18;2024-03-24;2024;3;12
1369;2024-03-25;2024-03-31;2024;3;13
1370;2024-04-01;2024-04-07;2024;4;14
1371;2024-04-08;2024-04-14;2024;4;15
1372;2024-04-15;2024-04-21;2024;4;16
1373;2024-04-22;2024-04-28;2024;4;17
1374;2024-04-29;2024-05-05;2024;4;18
1375;2024-05-06;2024-05-12;2024;5;19
1376;2024-05-13;2024-05-19;2024;5;20
1377;2024-05-20;2024-05-26;2024;5;21
1378;2024-05-27;2024-06-02;2024;5;22
1379;2024-06-03;2024-06-09;2024;6;23
1380;2024-06-10;2024-06-16;2024;6;24
1381;2024-06-17;2024-06-23;2024;6;25
1382;2024-06-24;2024-06-30;2024;6;26
1383;2024-07-01;2024-07-07;2024;7;27
1384;2024-07-08;2024-07-14;2024;7;28
1385;2024-07-15;2024-07-21;2024;7;29
1386;2024-07-22;2024-07-28;2024;7;30
1387;2024-07-29;2024-08-04;2024;7;31
1388;2024-08-05;2024-08-11;2024;8;32
1389;2024-08-12;2024-08-18;2024;8;33
1390;2024-08-19;2024-08-25;2024;8;34
1391;2024-08-26;2024-09-01;2024;8;35
1392;2024-09-02;2024-09-08;2024;9;36
1393;2024-09-09;2024-09-15;2024;9;37
1394;2024-09-16;2024-09-22;2024;9;38
1395;2024-09-23;2024-09-29;2024;9;39
1396;2024-09-30;2024-10-06;2024;9;40
1397;2024-10-07;2024-10-13;2024;10;41
1398;2024-10-14;2024-10-20;2024;10;42
1399;2024-10-21;2024-10-27;2024;10;43
1400;2024-10-28;2024-11-03;2024;10;44
1401;2024-11-04;2024-11-10;2024;11;45
1402;2024-11-11;2024-11-17;2024;11;46
1403;2024-11-18;2024-11-24;2024;11;47
1404;2024-11-25;2024-12-01;2024;11;48
1405;2024-12-02;2024-12-08;2024;12;49
1406;2024-12-09;2024-12-15;2024;12;50
1407;2024-12-16;2024-12-22;2024;12;51
1408;2024-12-23;2024-12-29;2024;12;52
1409;2024-12-30;2025-01-05;2024;12;53
1410;2025-01-06;2025-01-12;2025;1;2
1411;2025-01-13;2025-01-19;2025;1;3
1412;2025-01-20;2025-01-26;2025;1;4
1413;2025-01-27;2025-02-02;2025;1;5
1414;2025-02-03;2025-02-09;2025;2;6
1415;2025-02-10;2025-02-16;2025;2;7
1416;2025-02-17;2025-02-23;2025;2;8
1417;2025-02-24;2025-03-02;2025;2;9
1418;2025-03-03;2025-03-09;2025;3;10
1419;2025-03-10;2025-03-16;2025;3;11
1420;2025-03-17;2025-03-23;2025;3;12
1421;2025-03-24;2025-03-30;2025;3;13
1422;2025-03-31;2025-04-06;2025;3;14
1423;2025-04-07;2025-04-13;2025;4;15
1424;2025-04-14;2025-04-20;2025;4;16
1425;2025-04-21;2025-04-27;2025;4;17
1426;2025-04-28;2025-05-04;2025;4;18
1427;2025-05-05;2025-05-11;2025;5;19
1428;2025-05-12;2025-05-18;2025;5;20
1429;2025-05-19;2025-05-25;2025;5;21
1430;2025-05-26;2025-06-01;2025;5;22
1431;2025-06-02;2025-06-08;2025;6;23
1432;2025-06-09;2025-06-15;2025;6;24
1433;2025-06-16;2025-06-22;2025;6;25
1434;2025-06-23;2025-06-29;2025;6;26
1435;2025-06-30;2025-07-06;2025;6;27
1436;2025-07-07;2025-07-13;2025;7;28
1437;2025-07-14;2025-07-20;2025;7;29
1438;2025-07-21;2025-07-27;2025;7;30
1439;2025-07-28;2025-08-03;2025;7;31
1440;2025-08-04;2025-08-10;2025;8;32
1441;2025-08-11;2025-08-17;2025;8;33
1442;2025-08-18;2025-08-24;2025;8;34
1443;2025-08-25;2025-08-31;2025;8;35
1444;2025-09-01;2025-09-07;2025;9;36
1445;2025-09-08;2025-09-14;2025;9;37
1446;2025-09-15;2025-09-21;2025;9;38
1447;2025-09-22;2025-09-28;2025;9;39
1448;2025-09-29;2025-10-05;2025;9;40
1449;2025-10-06;2025-10-12;2025;10;41
1450;2025-10-13;2025-10-19;2025;10;42
1451;2025-10-20;2025-10-26;2025;10;43
1452;2025-10-27;2025-11-02;2025;10;44
1453;2025-11-03;2025-11-09;2025;11;45
1454;2025-11-10;2025-11-16;2025;11;46
1455;2025-11-17;2025-11-23;2025;11;47
1456;2025-11-24;2025-11-30;2025;11;48
1457;2025-12-01;2025-12-07;2025;12;49
1458;2025-12-08;2025-12-14;2025;12;50
1459;2025-12-15;2025-12-21;2025;12;51
1460;2025-12-22;2025-12-28;2025;12;52
1461;2025-12-29;2026-01-04;2025;12;53
1462;2026-01-05;2026-01-11;2026;1;2
1463;2026-01-12;2026-01-18;2026;1;3
1464;2026-01-19;2026-01-25;2026;1;4
1465;2026-01-26;2026-02-01;2026;1;5
1466;2026-02-02;2026-02-08;2026;2;6
1467;2026-02-09;2026-02-15;2026;2;7
1468;2026-02-16;2026-02-22;2026;2;8
1469;2026-02-23;2026-03-01;2026;2;9
1470;2026-03-02;2026-03-08;2026;3;10
1471;2026-03-09;2026-03-15;2026;3;11
1472;2026-03-16;2026-03-22;2026;3;12
1473;2026-03-23;2026-03-29;2026;3;13
1474;2026-03-30;2026-04-05;2026;3;14
1475;2026-04-06;2026-04-12;2026;4;15
1476;2026-04-13;2026-04-19;2026;4;16
1477;2026-04-20;2026-04-26;2026;4;17
1478;2026-04-27;2026-05-03;2026;4;18
1479;2026-05-04;2026-05-10;2026;5;19
1480;2026-05-11;2026-05-17;2026;5;20
1481;2026-05-18;2026-05-24;2026;5;21
1482;2026-05-25;2026-05-31;2026;5;22
1483;2026-06-01;2026-06-07;2026;6;23
1484;2026-06-08;2026-06-14;2026;6;24
1485;2026-06-15;2026-06-21;2026;6;25
1486;2026-06-22;2026-06-28;2026;6;26
1487;2026-06-29;2026-07-05;2026;6;27
1488;2026-07-06;2026-07-12;2026;7;28
1489;2026-07-13;2026-07-19;2026;7;29
1490;2026-07-20;2026-07-26;2026;7;30
1491;2026-07-27;2026-08-02;2026;7;31
1492;2026-08-03;2026-08-09;2026;8;32
1493;2026-08-10;2026-08-16;2026;8;33
1494;2026-08-17;2026-08-23;2026;8;34
1495;2026-08-24;2026-08-30;2026;8;35
1496;2026-08-31;2026-09-06;2026;8;36
1497;2026-09-07;2026-09-13;2026;9;37
1498;2026-09-14;2026-09-20;2026;9;38
1499;2026-09-21;2026-09-27;2026;9;39
1500;2026-09-28;2026-10-04;2026;9;40
1501;2026-10-05;2026-10-11;2026;10;41
1502;2026-10-12;2026-10-18;2026;10;42
1503;2026-10-19;2026-10-25;2026;10;43
1504;2026-10-26;2026-11-01;2026;10;44
1505;2026-11-02;2026-11-08;2026;11;45
1506;2026-11-09;2026-11-15;2026;11;46
1507;2026-11-16;2026-11-22;2026;11;47
1508;2026-11-23;2026-11-29;2026;11;48
1509;2026-11-30;2026-12-06;2026;11;49
1510;2026-12-07;2026-12-13;2026;12;50
1511;2026-12-14;2026-12-20;2026;12;51
1512;2026-12-21;2026-12-27;2026;12;52
1513;2026-12-28;2027-01-03;2026;12;53
1514;2027-01-04;2027-01-10;2027;1;2
1515;2027-01-11;2027-01-17;2027;1;3
1516;2027-01-18;2027-01-24;2027;1;4
1517;2027-01-25;2027-01-31;2027;1;5
1518;2027-02-01;2027-02-07;2027;2;6
1519;2027-02-08;2027-02-14;2027;2;7
1520;2027-02-15;2027-02-21;2027;2;8
1521;2027-02-22;2027-02-28;2027;2;9
1522;2027-03-01;2027-03-07;2027;3;10
1523;2027-03-08;2027-03-14;2027;3;11
1524;2027-03-15;2027-03-21;2027;3;12
1525;2027-03-22;2027-03-28;2027;3;13
1526;2027-03-29;2027-04-04;2027;3;14
1527;2027-04-05;2027-04-11;2027;4;15
1528;2027-04-12;2027-04-18;2027;4;16
1529;2027-04-19;2027-04-25;2027;4;17
1530;2027-04-26;2027-05-02;2027;4;18
1531;2027-05-03;2027-05-09;2027;5;19
1532;2027-05-10;2027-05-16;2027;5;20
1533;2027-05-17;2027-05-23;2027;5;21
1534;2027-05-24;2027-05-30;2027;5;22
1535;2027-05-31;2027-06-06;2027;5;23
1536;2027-06-07;2027-06-13;2027;6;24
1537;2027-06-14;2027-06-20;2027;6;25
1538;2027-06-21;2027-06-27;2027;6;26
1539;2027-06-28;2027-07-04;2027;6;27
1540;2027-07-05;2027-07-11;2027;7;28
1541;2027-07-12;2027-07-18;2027;7;29
1542;2027-07-19;2027-07-25;2027;7;30
1543;2027-07-26;2027-08-01;2027;7;31
1544;2027-08-02;2027-08-08;2027;8;32
1545;2027-08-09;2027-08-15;2027;8;33
1546;2027-08-16;2027-08-22;2027;8;34
1547;2027-08-23;2027-08-29;2027;8;35
1548;2027-08-30;2027-09-05;2027;8;36
1549;2027-09-06;2027-09-12;2027;9;37
1550;2027-09-13;2027-09-19;2027;9;38
1551;2027-09-20;2027-09-26;2027;9;39
1552;2027-09-27;2027-10-03;2027;9;40
1553;2027-10-04;2027-10-10;2027;10;41
1554;2027-10-11;2027-10-17;2027;10;42
1555;2027-10-18;2027-10-24;2027;10;43
1556;2027-10-25;2027-10-31;2027;10;44
1557;2027-11-01;2027-11-07;2027;11;45
1558;2027-11-08;2027-11-14;2027;11;46
1559;2027-11-15;2027-11-21;2027;11;47
1560;2027-11-22;2027-11-28;2027;11;48
1561;2027-11-29;2027-12-05;2027;11;49
1562;2027-12-06;2027-12-12;2027;12;50
1563;2027-12-13;2027-12-19;2027;12;51
1564;2027-12-20;2027-12-26;2027;12;52
1565;2027-12-27;2028-01-02;2027;12;53
1566;2028-01-03;2028-01-09;2028;1;2
1567;2028-01-10;2028-01-16;2028;1;3
1568;2028-01-17;2028-01-23;2028;1;4
1569;2028-01-24;2028-01-30;2028;1;5
1570;2028-01-31;2028-02-06;2028;1;6
1571;2028-02-07;2028-02-13;2028;2;7
1572;2028-02-14;2028-02-20;2028;2;8
1573;2028-02-21;2028-02-27;2028;2;9
1574;2028-02-28;2028-03-05;2028;2;10
1575;2028-03-06;2028-03-12;2028;3;11
1576;2028-03-13;2028-03-19;2028;3;12
1577;2028-03-20;2028-03-26;2028;3;13
1578;2028-03-27;2028-04-02;2028;3;14
1579;2028-04-03;2028-04-09;2028;4;15
1580;2028-04-10;2028-04-16;2028;4;16
1581;2028-04-17;2028-04-23;2028;4;17
1582;2028-04-24;2028-04-30;2028;4;18
1583;2028-05-01;2028-05-07;2028;5;19
1584;2028-05-08;2028-05-14;2028;5;20
1585;2028-05-15;2028-05-21;2028;5;21
1586;2028-05-22;2028-05-28;2028;5;22
1587;2028-05-29;2028-06-04;2028;5;23
1588;2028-06-05;2028-06-11;2028;6;24
1589;2028-06-12;2028-06-18;2028;6;25
1590;2028-06-19;2028-06-25;2028;6;26
1591;2028-06-26;2028-07-02;2028;6;27
1592;2028-07-03;2028-07-09;2028;7;28
1593;2028-07-10;2028-07-16;2028;7;29
1594;2028-07-17;2028-07-23;2028;7;30
1595;2028-07-24;2028-07-30;2028;7;31
1596;2028-07-31;2028-08-06;2028;7;32
1597;2028-08-07;2028-08-13;2028;8;33
1598;2028-08-14;2028-08-20;2028;8;34
1599;2028-08-21;2028-08-27;2028;8;35
1600;2028-08-28;2028-09-03;2028;8;36
1601;2028-09-04;2028-09-10;2028;9;37
1602;2028-09-11;2028-09-17;2028;9;38
1603;2028-09-18;2028-09-24;2028;9;39
1604;2028-09-25;2028-10-01;2028;9;40
1605;2028-10-02;2028-10-08;2028;10;41
1606;2028-10-09;2028-10-15;2028;10;42
1607;2028-10-16;2028-10-22;2028;10;43
1608;2028-10-23;2028-10-29;2028;10;44
1609;2028-10-30;2028-11-05;2028;10;45
1610;2028-11-06;2028-11-12;2028;11;46
1611;2028-11-13;2028-11-19;2028;11;47
1612;2028-11-20;2028-11-26;2028;11;48
1613;2028-11-27;2028-12-03;2028;11;49
1614;2028-12-04;2028-12-10;2028;12;50
1615;2028-12-11;2028-12-17;2028;12;51
1616;2028-12-18;2028-12-24;2028;12;52
1617;2028-12-25;2028-12-31;2028;12;53
1618;2029-01-01;2029-01-07;2029;1;1
1619;2029-01-08;2029-01-14;2029;1;2
1620;2029-01-15;2029-01-21;2029;1;3
1621;2029-01-22;2029-01-28;2029;1;4
1622;2029-01-29;2029-02-04;2029;1;5
1623;2029-02-05;2029-02-11;2029;2;6
1624;2029-02-12;2029-02-18;2029;2;7
1625;2029-02-19;2029-02-25;2029;2;8
1626;2029-02-26;2029-03-04;2029;2;9
1627;2029-03-05;2029-03-11;2029;3;10
1628;2029-03-12;2029-03-18;2029;3;11
1629;2029-03-19;2029-03-25;2029;3;12
1630;2029-03-26;2029-04-01;2029;3;13
1631;2029-04-02;2029-04-08;2029;4;14
1632;2029-04-09;2029-04-15;2029;4;15
1633;2029-04-16;2029-04-22;2029;4;16
1634;2029-04-23;2029-04-29;2029;4;17
1635;2029-04-30;2029-05-06;2029;4;18
1636;2029-05-07;2029-05-13;2029;5;19
1637;2029-05-14;2029-05-20;2029;5;20
1638;2029-05-21;2029-05-27;2029;5;21
1639;2029-05-28;2029-06-03;2029;5;22
1640;2029-06-04;2029-06-10;2029;6;23
1641;2029-06-11;2029-06-17;2029;6;24
1642;2029-06-18;2029-06-24;2029;6;25
1643;2029-06-25;2029-07-01;2029;6;26
1644;2029-07-02;2029-07-08;2029;7;27
1645;2029-07-09;2029-07-15;2029;7;28
1646;2029-07-16;2029-07-22;2029;7;29
1647;2029-07-23;2029-07-29;2029;7;30
1648;2029-07-30;2029-08-05;2029;7;31
1649;2029-08-06;2029-08-12;2029;8;32
1650;2029-08-13;2029-08-19;2029;8;33
1651;2029-08-20;2029-08-26;2029;8;34
1652;2029-08-27;2029-09-02;2029;8;35
1653;2029-09-03;2029-09-09;2029;9;36
1654;2029-09-10;2029-09-16;2029;9;37
1655;2029-09-17;2029-09-23;2029;9;38
1656;2029-09-24;2029-09-30;2029;9;39
1657;2029-10-01;2029-10-07;2029;10;40
1658;2029-10-08;2029-10-14;2029;10;41
1659;2029-10-15;2029-10-21;2029;10;42
1660;2029-10-22;2029-10-28;2029;10;43
1661;2029-10-29;2029-11-04;2029;10;44
1662;2029-11-05;2029-11-11;2029;11;45
1663;2029-11-12;2029-11-18;2029;11;46
1664;2029-11-19;2029-11-25;2029;11;47
1665;2029-11-26;2029-12-02;2029;11;48
1666;2029-12-03;2029-12-09;2029;12;49
1667;2029-12-10;2029-12-16;2029;12;50
1668;2029-12-17;2029-12-23;2029;12;51
1669;2029-12-24;2029-12-30;2029;12;52
1670;2029-12-31;2030-01-06;2029;12;53
1671;2030-01-07;2030-01-13;2030;1;2
1672;2030-01-14;2030-01-20;2030;1;3
1673;2030-01-21;2030-01-27;2030;1;4
1674;2030-01-28;2030-02-03;2030;1;5
1675;2030-02-04;2030-02-10;2030;2;6
1676;2030-02-11;2030-02-17;2030;2;7
1677;2030-02-18;2030-02-24;2030;2;8
1678;2030-02-25;2030-03-03;2030;2;9
1679;2030-03-04;2030-03-10;2030;3;10
1680;2030-03-11;2030-03-17;2030;3;11
1681;2030-03-18;2030-03-24;2030;3;12
1682;2030-03-25;2030-03-31;2030;3;13
1683;2030-04-01;2030-04-07;2030;4;14
1684;2030-04-08;2030-04-14;2030;4;15
1685;2030-04-15;2030-04-21;2030;4;16
1686;2030-04-22;2030-04-28;2030;4;17
1687;2030-04-29;2030-05-05;2030;4;18
1688;2030-05-06;2030-05-12;2030;5;19
1689;2030-05-13;2030-05-19;2030;5;20
1690;2030-05-20;2030-05-26;2030;5;21
1691;2030-05-27;2030-06-02;2030;5;22
1692;2030-06-03;2030-06-09;2030;6;23
1693;2030-06-10;2030-06-16;2030;6;24
1694;2030-06-17;2030-06-23;2030;6;25
1695;2030-06-24;2030-06-30;2030;6;26
1696;2030-07-01;2030-07-07;2030;7;27
1697;2030-07-08;2030-07-14;2030;7;28
1698;2030-07-15;2030-07-21;2030;7;29
1699;2030-07-22;2030-07-28;2030;7;30
1700;2030-07-29;2030-08-04;2030;7;31
1701;2030-08-05;2030-08-11;2030;8;32
1702;2030-08-12;2030-08-18;2030;8;33
1703;2030-08-19;2030-08-25;2030;8;34
1704;2030-08-26;2030-09-01;2030;8;35
1705;2030-09-02;2030-09-08;2030;9;36
1706;2030-09-09;2030-09-15;2030;9;37
1707;2030-09-16;2030-09-22;2030;9;38
1708;2030-09-23;2030-09-29;2030;9;39
1709;2030-09-30;2030-10-06;2030;9;40
1710;2030-10-07;2030-10-13;2030;10;41
1711;2030-10-14;2030-10-20;2030;10;42
1712;2030-10-21;2030-10-27;2030;10;43
1713;2030-10-28;2030-11-03;2030;10;44
1714;2030-11-04;2030-11-10;2030;11;45
1715;2030-11-11;2030-11-17;2030;11;46
1716;2030-11-18;2030-11-24;2030;11;47
1717;2030-11-25;2030-12-01;2030;11;48
1718;2030-12-02;2030-12-08;2030;12;49
1719;2030-12-09;2030-12-15;2030;12;50
1720;2030-12-16;2030-12-22;2030;12;51
1721;2030-12-23;2030-12-29;2030;12;52
1722;2030-12-30;2031-01-05;2030;12;53
1723;2031-01-06;2031-01-12;2031;1;2
1724;2031-01-13;2031-01-19;2031;1;3
1725;2031-01-20;2031-01-26;2031;1;4
1726;2031-01-27;2031-02-02;2031;1;5
1727;2031-02-03;2031-02-09;2031;2;6
1728;2031-02-10;2031-02-16;2031;2;7
1729;2031-02-17;2031-02-23;2031;2;8
1730;2031-02-24;2031-03-02;2031;2;9
1731;2031-03-03;2031-03-09;2031;3;10
1732;2031-03-10;2031-03-16;2031;3;11
1733;2031-03-17;2031-03-23;2031;3;12
1734;2031-03-24;2031-03-30;2031;3;13
1735;2031-03-31;2031-04-06;2031;3;14
1736;2031-04-07;2031-04-13;2031;4;15
1737;2031-04-14;2031-04-20;2031;4;16
1738;2031-04-21;2031-04-27;2031;4;17
1739;2031-04-28;2031-05-04;2031;4;18
1740;2031-05-05;2031-05-11;2031;5;19
1741;2031-05-12;2031-05-18;2031;5;20
1742;2031-05-19;2031-05-25;2031;5;21
1743;2031-05-26;2031-06-01;2031;5;22
1744;2031-06-02;2031-06-08;2031;6;23
1745;2031-06-09;2031-06-15;2031;6;24
1746;2031-06-16;2031-06-22;2031;6;25
1747;2031-06-23;2031-06-29;2031;6;26
1748;2031-06-30;2031-07-06;2031;6;27
1749;2031-07-07;2031-07-13;2031;7;28
1750;2031-07-14;2031-07-20;2031;7;29
1751;2031-07-21;2031-07-27;2031;7;30
1752;2031-07-28;2031-08-03;2031;7;31
1753;2031-08-04;2031-08-10;2031;8;32
1754;2031-08-11;2031-08-17;2031;8;33
1755;2031-08-18;2031-08-24;2031;8;34
1756;2031-08-25;2031-08-31;2031;8;35
1757;2031-09-01;2031-09-07;2031;9;36
1758;2031-09-08;2031-09-14;2031;9;37
1759;2031-09-15;2031-09-21;2031;9;38
1760;2031-09-22;2031-09-28;2031;9;39
1761;2031-09-29;2031-10-05;2031;9;40
1762;2031-10-06;2031-10-12;2031;10;41
1763;2031-10-13;2031-10-19;2031;10;42
1764;2031-10-20;2031-10-26;2031;10;43
1765;2031-10-27;2031-11-02;2031;10;44
1766;2031-11-03;2031-11-09;2031;11;45
1767;2031-11-10;2031-11-16;2031;11;46
1768;2031-11-17;2031-11-23;2031;11;47
1769;2031-11-24;2031-11-30;2031;11;48
1770;2031-12-01;2031-12-07;2031;12;49
1771;2031-12-08;2031-12-14;2031;12;50
1772;2031-12-15;2031-12-21;2031;12;51
1773;2031-12-22;2031-12-28;2031;12;52
1774;2031-12-29;2032-01-04;2031;12;53
1775;2032-01-05;2032-01-11;2032;1;2
1776;2032-01-12;2032-01-18;2032;1;3
1777;2032-01-19;2032-01-25;2032;1;4
1778;2032-01-26;2032-02-01;2032;1;5
1779;2032-02-02;2032-02-08;2032;2;6
1780;2032-02-09;2032-02-15;2032;2;7
