iata_code,id_0,id_1,id_2,id_3,id_4,id_5
QAL,ita_112_gadm2-8,ita_112_13_gadm2-8,ita_112_13_64_gadm2-8,ita_112_13_64_4755_gadm2-8,,
QAM,fra_79_gadm2-8,fra_79_19_gadm2-8,fra_79_19_78_gadm2-8,fra_79_19_78_290_gadm2-8,fra_79_19_78_290_3015_gadm2-8,fra_79_19_78_290_3015_30739_gadm2-8
QAN,dza_5_gadm2-8,dza_5_48_gadm2-8,dza_5_48_1487_gadm2-8,,,
QAO,ita_112_gadm2-8,ita_112_15_gadm2-8,ita_112_15_80_gadm2-8,ita_112_15_80_6334_gadm2-8,,
QAP,nga_163_gadm2-8,nga_163_25_gadm2-8,nga_163_25_511_gadm2-8,,,
QAQ,ita_112_gadm2-8,ita_112_1_gadm2-8,ita_112_1_2_gadm2-8,ita_112_1_2_153_gadm2-8,,
QAR,nld_158_gadm2-8,nld_158_4_gadm2-8,nld_158_4_53_gadm2-8,,,
QAT,nga_163_gadm2-8,nga_163_28_gadm2-8,nga_163_28_565_gadm2-8,,,
QAU,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4425_gadm2-8,bra_33_24_4425_8590_gadm2-8,,
QAV,bra_33_gadm2-8,bra_33_4_gadm2-8,bra_33_4_149_gadm2-8,bra_33_4_149_188_gadm2-8,,
QAX,nga_163_gadm2-8,nga_163_1_gadm2-8,nga_163_1_2_gadm2-8,,,
QAY,rou_187_gadm2-8,rou_187_1_gadm2-8,rou_187_1_3_gadm2-8,,,
QAZ,pol_181_gadm2-8,pol_181_5_gadm2-8,pol_181_5_116_gadm2-8,,,
QBA,mne_150_gadm2-8,mne_150_7_gadm2-8,,,,
QBB,deu_86_gadm2-8,deu_86_10_gadm2-8,deu_86_10_246_gadm2-8,deu_86_10_246_3209_gadm2-8,deu_86_10_246_3209_5949_gadm2-8,
QBC,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_24_gadm2-8,can_42_2_24_651_gadm2-8,,
QBD,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3570_gadm2-8,bra_33_19_3570_6697_gadm2-8,,
QBE,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_128_gadm2-8,,,
QBF,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_261_gadm2-8,,,
QBG,srb_202_gadm2-8,srb_202_7_gadm2-8,srb_202_7_60_gadm2-8,,,
QBH,fra_79_gadm2-8,fra_79_4_gadm2-8,fra_79_4_13_gadm2-8,fra_79_4_13_52_gadm2-8,fra_79_4_13_52_520_gadm2-8,fra_79_4_13_52_520_4736_gadm2-8
QBI,mkd_133_gadm2-8,mkd_133_11_gadm2-8,,,,
QBJ,dza_5_gadm2-8,dza_5_11_gadm2-8,dza_5_11_324_gadm2-8,,,
QBK,bra_33_gadm2-8,bra_33_13_gadm2-8,bra_33_13_1612_gadm2-8,bra_33_13_1612_3283_gadm2-8,,
QBL,lby_128_gadm2-8,lby_128_15_gadm2-8,,,,
QBM,fra_79_gadm2-8,fra_79_22_gadm2-8,fra_79_22_96_gadm2-8,fra_79_22_96_348_gadm2-8,fra_79_22_96_348_3698_gadm2-8,fra_79_22_96_348_3698_36337_gadm2-8
QBN,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3571_gadm2-8,bra_33_19_3571_6706_gadm2-8,,
QBO,deu_86_gadm2-8,deu_86_10_gadm2-8,deu_86_10_245_gadm2-8,deu_86_10_245_3208_gadm2-8,deu_86_10_245_3208_5948_gadm2-8,
QBP,dza_5_gadm2-8,dza_5_34_gadm2-8,dza_5_34_997_gadm2-8,,,
QBQ,fra_79_gadm2-8,fra_79_11_gadm2-8,fra_79_11_43_gadm2-8,fra_79_11_43_172_gadm2-8,fra_79_11_43_172_1625_gadm2-8,fra_79_11_43_172_1625_15189_gadm2-8
QBR,irn_107_gadm2-8,irn_107_15_gadm2-8,irn_107_15_143_gadm2-8,,,
QBS,ita_112_gadm2-8,ita_112_10_gadm2-8,ita_112_10_46_gadm2-8,ita_112_10_46_3099_gadm2-8,,
QBT,dza_5_gadm2-8,dza_5_32_gadm2-8,dza_5_32_954_gadm2-8,,,
QBU,nga_163_gadm2-8,nga_163_5_gadm2-8,nga_163_5_92_gadm2-8,,,
QBV,ita_112_gadm2-8,ita_112_5_gadm2-8,ita_112_5_19_gadm2-8,ita_112_5_19_1229_gadm2-8,,
QBW,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_173_gadm2-8,,,
QBX,bra_33_gadm2-8,bra_33_6_gadm2-8,bra_33_6_782_gadm2-8,bra_33_6_782_1785_gadm2-8,,
QBY,rou_187_gadm2-8,rou_187_6_gadm2-8,rou_187_6_434_gadm2-8,,,
QBZ,dza_5_gadm2-8,dza_5_12_gadm2-8,dza_5_12_367_gadm2-8,,,
QCA,sau_200_gadm2-8,sau_200_11_gadm2-8,,,,
QCB,jpn_114_gadm2-8,jpn_114_4_gadm2-8,jpn_114_4_137_gadm2-8,,,
QCC,bra_33_gadm2-8,bra_33_5_gadm2-8,bra_33_5_271_gadm2-8,bra_33_5_271_395_gadm2-8,,
QCD,bra_33_gadm2-8,bra_33_21_gadm2-8,bra_33_21_3889_gadm2-8,bra_33_21_3889_7385_gadm2-8,,
QCE,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_301_gadm2-8,,,
QCF,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4430_gadm2-8,bra_33_24_4430_8597_gadm2-8,,
QCG,bra_33_gadm2-8,bra_33_13_gadm2-8,bra_33_13_1713_gadm2-8,bra_33_13_1713_3471_gadm2-8,,
QCH,bra_33_gadm2-8,bra_33_8_gadm2-8,bra_33_8_818_gadm2-8,bra_33_8_818_1952_gadm2-8,,
QCI,esp_215_gadm2-8,esp_215_14_gadm2-8,esp_215_14_46_gadm2-8,esp_215_14_46_331_gadm2-8,esp_215_14_46_331_7714_gadm2-8,
QCJ,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4442_gadm2-8,bra_33_24_4442_8610_gadm2-8,,
QCK,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3575_gadm2-8,bra_33_19_3575_6736_gadm2-8,,
QCL,ita_112_gadm2-8,ita_112_15_gadm2-8,ita_112_15_81_gadm2-8,ita_112_15_81_6380_gadm2-8,,
QCM,ita_112_gadm2-8,ita_112_10_gadm2-8,ita_112_10_47_gadm2-8,ita_112_10_47_3328_gadm2-8,,
QCN,bra_33_gadm2-8,bra_33_21_gadm2-8,bra_33_21_3895_gadm2-8,bra_33_21_3895_7404_gadm2-8,,
QCO,cub_59_gadm2-8,cub_59_11_gadm2-8,cub_59_11_104_gadm2-8,,,
QCP,bra_33_gadm2-8,bra_33_20_gadm2-8,bra_33_20_3688_gadm2-8,bra_33_20_3688_7073_gadm2-8,,
QCQ,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4477_gadm2-8,bra_33_24_4477_8670_gadm2-8,,
QCR,bra_33_gadm2-8,bra_33_25_gadm2-8,bra_33_25_5077_gadm2-8,bra_33_25_5077_9635_gadm2-8,,
QCS,ita_112_gadm2-8,ita_112_4_gadm2-8,ita_112_4_14_gadm2-8,ita_112_4_14_819_gadm2-8,,
QCT,nga_163_gadm2-8,nga_163_24_gadm2-8,nga_163_24_493_gadm2-8,,,
QCU,grl_90_gadm2-8,grl_90_3_gadm2-8,,,,
QCV,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4570_gadm2-8,bra_33_24_4570_8799_gadm2-8,,
QCW,usa_244_gadm2-8,usa_244_33_gadm2-8,usa_244_33_1872_gadm2-8,,,
QCX,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4860_gadm2-8,bra_33_24_4860_9232_gadm2-8,,
QCY,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_55_gadm2-8,,,
QCZ,ita_112_gadm2-8,ita_112_4_gadm2-8,ita_112_4_13_gadm2-8,ita_112_4_13_707_gadm2-8,,
QDA,mdg_134_gadm2-8,mdg_134_3_gadm2-8,mdg_134_3_8_gadm2-8,mdg_134_3_8_34_gadm2-8,mdg_134_3_8_34_467_gadm2-8,
QDB,bra_33_gadm2-8,bra_33_21_gadm2-8,bra_33_21_3878_gadm2-8,bra_33_21_3878_7360_gadm2-8,,
QDC,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4515_gadm2-8,bra_33_24_4515_8724_gadm2-8,,
QDD,rou_187_gadm2-8,rou_187_7_gadm2-8,rou_187_7_492_gadm2-8,,,
QDE,,,,,,
QDF,bra_33_gadm2-8,bra_33_13_gadm2-8,bra_33_13_1749_gadm2-8,bra_33_13_1749_3535_gadm2-8,,
QDG,pol_181_gadm2-8,pol_181_3_gadm2-8,pol_181_3_60_gadm2-8,,,
QDH,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_47_gadm2-8,,,
QDI,aut_16_gadm2-8,aut_16_8_gadm2-8,aut_16_8_94_gadm2-8,aut_16_8_94_2078_gadm2-8,,
QDJ,dza_5_gadm2-8,dza_5_16_gadm2-8,dza_5_16_490_gadm2-8,,,
QDK,pak_171_gadm2-8,pak_171_7_gadm2-8,pak_171_7_20_gadm2-8,pak_171_7_20_80_gadm2-8,,
QDL,bra_33_gadm2-8,bra_33_8_gadm2-8,bra_33_8_826_gadm2-8,bra_33_8_826_1978_gadm2-8,,
QDM,hkg_102_gadm2-8,hkg_102_9_gadm2-8,,,,
QDN,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_128_gadm2-8,,,
QDO,,,,,,
QDP,,,,,,
QDQ,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3588_gadm2-8,bra_33_19_3588_6787_gadm2-8,,
QDR,,,,,,
QDS,mdg_134_gadm2-8,mdg_134_3_gadm2-8,mdg_134_3_10_gadm2-8,mdg_134_3_10_44_gadm2-8,mdg_134_3_10_44_642_gadm2-8,
QDT,,,,,,
QDU,deu_86_gadm2-8,deu_86_10_gadm2-8,deu_86_10_251_gadm2-8,deu_86_10_251_3254_gadm2-8,deu_86_10_251_3254_5994_gadm2-8,
QDV,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4650_gadm2-8,bra_33_24_4650_8915_gadm2-8,,
QDW,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4509_gadm2-8,bra_33_24_4509_8716_gadm2-8,,
QDX,egy_69_gadm2-8,egy_69_21_gadm2-8,egy_69_21_267_gadm2-8,,,
QDY,,,,,,
QDZ,dza_5_gadm2-8,dza_5_37_gadm2-8,dza_5_37_1138_gadm2-8,,,
QEA,ita_112_gadm2-8,ita_112_1_gadm2-8,ita_112_1_4_gadm2-8,ita_112_1_4_300_gadm2-8,,
QEB,,,,,,
QEC,,,,,,
QED,,,,,,
QEE,mhl_140_gadm2-8,,,,,
QEF,deu_86_gadm2-8,deu_86_11_gadm2-8,deu_86_11_326_gadm2-8,deu_86_11_326_3768_gadm2-8,deu_86_11_326_3768_8239_gadm2-8,
QEG,,,,,,
QEH,dza_5_gadm2-8,dza_5_5_gadm2-8,dza_5_5_126_gadm2-8,,,
QEI,deu_86_gadm2-8,deu_86_1_gadm2-8,deu_86_1_37_gadm2-8,deu_86_1_37_398_gadm2-8,deu_86_1_37_398_928_gadm2-8,
QEJ,lby_128_gadm2-8,lby_128_16_gadm2-8,,,,
QEK,,,,,,
QEL,,,,,,
QEM,,,,,,
QEN,che_223_gadm2-8,che_223_21_gadm2-8,che_223_21_126_gadm2-8,che_223_21_126_1883_gadm2-8,,
QEO,pol_181_gadm2-8,pol_181_13_gadm2-8,pol_181_13_279_gadm2-8,,,
QEP,pol_181_gadm2-8,pol_181_2_gadm2-8,pol_181_2_34_gadm2-8,,,
QEQ,che_223_gadm2-8,che_223_25_gadm2-8,che_223_25_158_gadm2-8,che_223_25_158_2606_gadm2-8,,
QER,,,,,,
QES,che_223_gadm2-8,che_223_21_gadm2-8,che_223_21_126_gadm2-8,che_223_21_126_1883_gadm2-8,,
QET,prk_166_gadm2-8,prk_166_9_gadm2-8,prk_166_9_132_gadm2-8,,,
QEU,,,,,,
QEV,fra_79_gadm2-8,fra_79_4_gadm2-8,fra_79_4_13_gadm2-8,fra_79_4_13_52_gadm2-8,fra_79_4_13_52_516_gadm2-8,fra_79_4_13_52_516_4732_gadm2-8
QEW,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_53_gadm2-8,,,
QEX,deu_86_gadm2-8,deu_86_10_gadm2-8,deu_86_10_267_gadm2-8,deu_86_10_267_3338_gadm2-8,deu_86_10_267_3338_6078_gadm2-8,
QEY,grl_90_gadm2-8,grl_90_5_gadm2-8,,,,
QEZ,ita_112_gadm2-8,ita_112_8_gadm2-8,ita_112_8_39_gadm2-8,ita_112_8_39_2495_gadm2-8,,
QFA,nld_158_gadm2-8,nld_158_9_gadm2-8,nld_158_9_263_gadm2-8,,,
QFB,deu_86_gadm2-8,deu_86_1_gadm2-8,deu_86_1_12_gadm2-8,deu_86_1_12_119_gadm2-8,deu_86_1_12_119_323_gadm2-8,
QFC,fra_79_gadm2-8,fra_79_4_gadm2-8,fra_79_4_18_gadm2-8,fra_79_4_18_84_gadm2-8,fra_79_4_18_84_667_gadm2-8,fra_79_4_18_84_667_5509_gadm2-8
QFD,dza_5_gadm2-8,dza_5_10_gadm2-8,dza_5_10_300_gadm2-8,,,
QFF,usa_244_gadm2-8,usa_244_16_gadm2-8,usa_244_16_867_gadm2-8,,,
QFG,grl_90_gadm2-8,grl_90_1_gadm2-8,,,,
QFH,,,,,,
QFI,grl_90_gadm2-8,grl_90_3_gadm2-8,,,,
QFJ,grl_90_gadm2-8,grl_90_1_gadm2-8,,,,
QFK,nor_169_gadm2-8,nor_169_15_gadm2-8,nor_169_15_360_gadm2-8,,,
QFL,deu_86_gadm2-8,deu_86_2_gadm2-8,deu_86_2_62_gadm2-8,deu_86_2_62_749_gadm2-8,deu_86_2_62_749_1498_gadm2-8,
QFM,egy_69_gadm2-8,egy_69_1_gadm2-8,egy_69_1_15_gadm2-8,,,
QFN,grl_90_gadm2-8,grl_90_1_gadm2-8,,,,
QFO,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_13_gadm2-8,,,
QFP,deu_86_gadm2-8,deu_86_8_gadm2-8,deu_86_8_196_gadm2-8,deu_86_8_196_2748_gadm2-8,deu_86_8_196_2748_4788_gadm2-8,
QFQ,nor_169_gadm2-8,nor_169_15_gadm2-8,nor_169_15_364_gadm2-8,,,
QFR,ita_112_gadm2-8,ita_112_8_gadm2-8,ita_112_8_36_gadm2-8,ita_112_8_36_2251_gadm2-8,,
QFS,com_54_gadm2-8,com_54_2_gadm2-8,,,,
QFT,grl_90_gadm2-8,grl_90_1_gadm2-8,,,,
QFU,esp_215_gadm2-8,esp_215_14_gadm2-8,esp_215_14_45_gadm2-8,esp_215_14_45_330_gadm2-8,esp_215_14_45_330_7670_gadm2-8,
QFV,nor_169_gadm2-8,nor_169_7_gadm2-8,nor_169_7_126_gadm2-8,,,
QFW,chn_49_gadm2-8,chn_49_28_gadm2-8,chn_49_28_307_gadm2-8,chn_49_28_307_2124_gadm2-8,,
QFX,grl_90_gadm2-8,grl_90_1_gadm2-8,,,,
QFY,jpn_114_gadm2-8,jpn_114_11_gadm2-8,jpn_114_11_437_gadm2-8,,,
QFZ,deu_86_gadm2-8,deu_86_12_gadm2-8,deu_86_12_335_gadm2-8,deu_86_12_335_3815_gadm2-8,deu_86_12_335_3815_8669_gadm2-8,
QGA,bra_33_gadm2-8,bra_33_16_gadm2-8,bra_33_16_2891_gadm2-8,bra_33_16_2891_5514_gadm2-8,,
QGB,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4660_gadm2-8,bra_33_24_4660_8930_gadm2-8,,
QGC,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4659_gadm2-8,bra_33_24_4659_8929_gadm2-8,,
QGD,bra_33_gadm2-8,bra_33_14_gadm2-8,bra_33_14_2471_gadm2-8,bra_33_14_2471_4891_gadm2-8,,
QGE,dza_5_gadm2-8,dza_5_21_gadm2-8,dza_5_21_619_gadm2-8,,,
QGF,bra_33_gadm2-8,bra_33_21_gadm2-8,bra_33_21_4066_gadm2-8,bra_33_21_4066_7809_gadm2-8,,
QGG,lby_128_gadm2-8,lby_128_9_gadm2-8,,,,
QGH,lby_128_gadm2-8,lby_128_3_gadm2-8,,,,
QGI,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3630_gadm2-8,bra_33_19_3630_6940_gadm2-8,,
QGJ,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3611_gadm2-8,bra_33_19_3611_6863_gadm2-8,,
QGK,,,,,,
QGL,che_223_gadm2-8,che_223_16_gadm2-8,che_223_16_86_gadm2-8,che_223_16_86_1491_gadm2-8,,
QGM,,,,,,
QGN,esp_215_gadm2-8,esp_215_6_gadm2-8,esp_215_6_30_gadm2-8,esp_215_6_30_225_gadm2-8,esp_215_6_30_225_5716_gadm2-8,
QGO,ita_112_gadm2-8,ita_112_7_gadm2-8,ita_112_7_32_gadm2-8,ita_112_7_32_2001_gadm2-8,,
QGP,bra_33_gadm2-8,bra_33_17_gadm2-8,bra_33_17_3227_gadm2-8,bra_33_17_3227_6218_gadm2-8,,
QGQ,grl_90_gadm2-8,grl_90_3_gadm2-8,,,,
QGR,grl_90_gadm2-8,grl_90_3_gadm2-8,,,,
QGS,bra_33_gadm2-8,bra_33_5_gadm2-8,bra_33_5_207_gadm2-8,bra_33_5_207_273_gadm2-8,,
QGT,jpn_114_gadm2-8,jpn_114_33_gadm2-8,jpn_114_33_1358_gadm2-8,,,
QGU,jpn_114_gadm2-8,jpn_114_9_gadm2-8,jpn_114_9_364_gadm2-8,,,
QGV,deu_86_gadm2-8,deu_86_7_gadm2-8,deu_86_7_167_gadm2-8,deu_86_7_167_2277_gadm2-8,deu_86_7_167_2277_3813_gadm2-8,
QGW,deu_86_gadm2-8,deu_86_8_gadm2-8,deu_86_8_190_gadm2-8,deu_86_8_190_2672_gadm2-8,deu_86_8_190_2672_4301_gadm2-8,
QGX,,,,,,
QGY,hun_103_gadm2-8,hun_103_8_gadm2-8,hun_103_8_62_gadm2-8,,,
QGZ,,,,,,
QHA,bel_23_gadm2-8,bel_23_2_gadm2-8,bel_23_2_3_gadm2-8,bel_23_2_3_5_gadm2-8,bel_23_2_3_5_96_gadm2-8,
QHB,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4791_gadm2-8,bra_33_24_4791_9129_gadm2-8,,
QHC,,,,,,
QHD,deu_86_gadm2-8,deu_86_1_gadm2-8,deu_86_1_15_gadm2-8,deu_86_1_15_139_gadm2-8,deu_86_1_15_139_378_gadm2-8,
QHE,,,,,,
QHF,mdg_134_gadm2-8,mdg_134_6_gadm2-8,mdg_134_6_19_gadm2-8,mdg_134_6_19_91_gadm2-8,mdg_134_6_19_91_1216_gadm2-8,
QHG,,,,,,
QHH,dza_5_gadm2-8,dza_5_39_gadm2-8,dza_5_39_1208_gadm2-8,,,
QHI,tha_228_gadm2-8,tha_228_12_gadm2-8,tha_228_12_188_gadm2-8,tha_228_12_188_914_gadm2-8,,
QHJ,dnk_64_gadm2-8,dnk_64_3_gadm2-8,dnk_64_3_53_gadm2-8,,,
QHK,irn_107_gadm2-8,irn_107_4_gadm2-8,irn_107_4_23_gadm2-8,,,
QHL,,,,,,
QHM,,,,,,
QHN,bra_33_gadm2-8,bra_33_27_gadm2-8,bra_33_27_5496_gadm2-8,bra_33_27_5496_10185_gadm2-8,,
QHO,usa_244_gadm2-8,usa_244_14_gadm2-8,usa_244_14_614_gadm2-8,,,
QHP,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4961_gadm2-8,bra_33_24_4961_9468_gadm2-8,,
QHQ,deu_86_gadm2-8,deu_86_2_gadm2-8,deu_86_2_63_gadm2-8,deu_86_2_63_763_gadm2-8,deu_86_2_63_763_1512_gadm2-8,
QHR,eth_74_gadm2-8,eth_74_8_gadm2-8,eth_74_8_41_gadm2-8,eth_74_8_41_424_gadm2-8,,
QHS,syr_224_gadm2-8,syr_224_9_gadm2-8,syr_224_9_34_gadm2-8,,,
QHT,,,,,,
QHU,deu_86_gadm2-8,deu_86_15_gadm2-8,deu_86_15_372_gadm2-8,deu_86_15_372_4312_gadm2-8,deu_86_15_372_4312_9633_gadm2-8,
QHV,bra_33_gadm2-8,bra_33_21_gadm2-8,bra_33_21_4094_gadm2-8,bra_33_21_4094_7862_gadm2-8,,
QHW,chn_49_gadm2-8,chn_49_28_gadm2-8,chn_49_28_300_gadm2-8,chn_49_28_300_2076_gadm2-8,,
QHX,chn_49_gadm2-8,chn_49_9_gadm2-8,chn_49_9_88_gadm2-8,chn_49_9_88_552_gadm2-8,,
QHY,,,,,,
QHZ,nld_158_gadm2-8,nld_158_9_gadm2-8,nld_158_9_285_gadm2-8,,,
QIA,mdg_134_gadm2-8,mdg_134_6_gadm2-8,mdg_134_6_22_gadm2-8,mdg_134_6_22_110_gadm2-8,mdg_134_6_22_110_1431_gadm2-8,
QIB,,,,,,
QIC,,,,,,
QID,bra_33_gadm2-8,bra_33_13_gadm2-8,bra_33_13_2357_gadm2-8,bra_33_13_2357_4684_gadm2-8,,
QIE,fra_79_gadm2-8,fra_79_21_gadm2-8,fra_79_21_85_gadm2-8,fra_79_21_85_315_gadm2-8,fra_79_21_85_315_3293_gadm2-8,fra_79_21_85_315_3293_33201_gadm2-8
QIF,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_43_gadm2-8,,,
QIG,bra_33_gadm2-8,bra_33_6_gadm2-8,bra_33_6_692_gadm2-8,bra_33_6_692_1410_gadm2-8,,
QIH,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3649_gadm2-8,bra_33_19_3649_7020_gadm2-8,,
QII,deu_86_gadm2-8,deu_86_2_gadm2-8,deu_86_2_98_gadm2-8,deu_86_2_98_1262_gadm2-8,deu_86_2_98_1262_2252_gadm2-8,
QIJ,esp_215_gadm2-8,esp_215_17_gadm2-8,esp_215_17_51_gadm2-8,esp_215_17_51_353_gadm2-8,esp_215_17_51_353_8210_gadm2-8,
QIK,civ_57_gadm2-8,civ_57_3_gadm2-8,civ_57_3_5_gadm2-8,civ_57_3_5_11_gadm2-8,civ_57_3_5_11_19_gadm2-8,
QIL,dza_5_gadm2-8,dza_5_28_gadm2-8,dza_5_28_868_gadm2-8,,,
QIM,,,,,,
QIN,,,,,,
QIO,dza_5_gadm2-8,dza_5_43_gadm2-8,dza_5_43_1312_gadm2-8,,,
QIP,,,,,,
QIQ,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4849_gadm2-8,bra_33_24_4849_9219_gadm2-8,,
QIR,jor_116_gadm2-8,jor_116_5_gadm2-8,jor_116_5_26_gadm2-8,,,
QIS,,,,,,
QIT,bra_33_gadm2-8,bra_33_5_gadm2-8,bra_33_5_394_gadm2-8,bra_33_5_394_634_gadm2-8,,
QIU,esp_215_gadm2-8,esp_215_13_gadm2-8,esp_215_13_44_gadm2-8,esp_215_13_44_321_gadm2-8,esp_215_13_44_321_7591_gadm2-8,
QIV,egy_69_gadm2-8,egy_69_7_gadm2-8,egy_69_7_83_gadm2-8,,,
QIW,are_241_gadm2-8,are_241_7_gadm2-8,,,,
QIX,tza_227_gadm2-8,tza_227_27_gadm2-8,tza_227_27_174_gadm2-8,tza_227_27_174_3366_gadm2-8,,
QIY,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_505_gadm2-8,,,
QIZ,tun_234_gadm2-8,tun_234_4_gadm2-8,tun_234_4_30_gadm2-8,,,
QJA,,,,,,
QJB,sau_200_gadm2-8,sau_200_8_gadm2-8,,,,
QJC,,,,,,
QJD,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_268_gadm2-8,,,
QJE,,,,,,
QJF,,,,,,
QJG,grl_90_gadm2-8,grl_90_4_gadm2-8,,,,
QJH,grl_90_gadm2-8,grl_90_1_gadm2-8,,,,
QJI,,,,,,
QJJ,usa_244_gadm2-8,usa_244_11_gadm2-8,usa_244_11_539_gadm2-8,,,
QJK,nga_163_gadm2-8,nga_163_23_gadm2-8,nga_163_23_471_gadm2-8,,,
QJL,nor_169_gadm2-8,nor_169_5_gadm2-8,nor_169_5_89_gadm2-8,,,
QJM,,,,,,
QJN,,,,,,
QJO,mdg_134_gadm2-8,mdg_134_3_gadm2-8,mdg_134_3_10_gadm2-8,mdg_134_3_10_44_gadm2-8,mdg_134_3_10_44_635_gadm2-8,
QJP,,,,,,
QJQ,,,,,,
QJR,esp_215_gadm2-8,esp_215_15_gadm2-8,esp_215_15_47_gadm2-8,esp_215_15_47_334_gadm2-8,esp_215_15_47_334_7801_gadm2-8,
QJS,dnk_64_gadm2-8,dnk_64_3_gadm2-8,dnk_64_3_52_gadm2-8,,,
QJT,,,,,,
QJU,ind_105_gadm2-8,ind_105_28_gadm2-8,ind_105_28_459_gadm2-8,ind_105_28_459_1549_gadm2-8,,
QJV,dnk_64_gadm2-8,dnk_64_3_gadm2-8,dnk_64_3_52_gadm2-8,,,
QJW,dnk_64_gadm2-8,dnk_64_2_gadm2-8,dnk_64_2_49_gadm2-8,,,
QJX,tha_228_gadm2-8,tha_228_35_gadm2-8,tha_228_35_482_gadm2-8,tha_228_35_482_2817_gadm2-8,,
QJY,pol_181_gadm2-8,pol_181_16_gadm2-8,pol_181_16_366_gadm2-8,,,
QJZ,fra_79_gadm2-8,fra_79_18_gadm2-8,fra_79_18_71_gadm2-8,fra_79_18_71_265_gadm2-8,fra_79_18_71_265_2732_gadm2-8,fra_79_18_71_265_2732_27584_gadm2-8
QKA,tza_227_gadm2-8,tza_227_14_gadm2-8,tza_227_14_98_gadm2-8,tza_227_14_98_1859_gadm2-8,,
QKB,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_301_gadm2-8,,,
QKC,irn_107_gadm2-8,irn_107_1_gadm2-8,irn_107_1_1_gadm2-8,,,
QKD,,,,,,
QKE,zmb_255_gadm2-8,zmb_255_1_gadm2-8,zmb_255_1_2_gadm2-8,,,
QKF,deu_86_gadm2-8,deu_86_10_gadm2-8,deu_86_10_268_gadm2-8,deu_86_10_268_3353_gadm2-8,deu_86_10_268_3353_6093_gadm2-8,
QKG,grc_89_gadm2-8,grc_89_7_gadm2-8,grc_89_7_12_gadm2-8,grc_89_7_12_268_gadm2-8,,
QKH,,,,,,
QKI,pol_181_gadm2-8,pol_181_2_gadm2-8,pol_181_2_28_gadm2-8,,,
QKJ,dza_5_gadm2-8,dza_5_24_gadm2-8,dza_5_24_682_gadm2-8,,,
QKK,nor_169_gadm2-8,nor_169_5_gadm2-8,nor_169_5_86_gadm2-8,,,
QKL,deu_86_gadm2-8,deu_86_10_gadm2-8,deu_86_10_266_gadm2-8,deu_86_10_266_3336_gadm2-8,deu_86_10_266_3336_6076_gadm2-8,
QKM,kor_213_gadm2-8,kor_213_9_gadm2-8,kor_213_9_115_gadm2-8,,,
QKN,tun_234_gadm2-8,tun_234_8_gadm2-8,tun_234_8_81_gadm2-8,,,
QKO,lby_128_gadm2-8,lby_128_8_gadm2-8,,,,
QKP,,,,,,
QKQ,deu_86_gadm2-8,deu_86_8_gadm2-8,deu_86_8_196_gadm2-8,deu_86_8_196_2740_gadm2-8,deu_86_8_196_2740_4743_gadm2-8,
QKR,guf_80_gadm2-8,guf_80_1_gadm2-8,guf_80_1_3_gadm2-8,,,
QKS,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_267_gadm2-8,,,
